formula,mpid,spacegroup.symbol,nature of band gap,structure,mean absolute deviation in relative bond length,max relative bond length,minimum neighbor distance variation,maximum neighbor distance variation,avg_dev neighbor distance variation,composition,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,range Number,range AtomicRadius,range Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons
MnSeO3,mp-22224,Pnma,0,"Full Formula (Mn4 Se4 O12)
Reduced Formula: MnSeO3
abc   :   5.208064   6.187389   8.016771
angles:  90.000000  89.999938  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mn    0         0.5       0           -4.643
  1  Mn    0.5       0         0.5         -4.643
  2  Mn    0.5       1e-06     0            4.643
  3  Mn    0         0.500002  0.5          4.643
  4  Se    0.9825    0.026796  0.25         0
  5  Se    0.4825    0.473204  0.75         0
  6  Se    0.5175    0.526796  0.25         0
  7  Se    0.0175    0.973203  0.75         0
  8  O     0.311738  0.077999  0.249997     0
  9  O     0.811738  0.422     0.749997     0
 10  O     0.188262  0.577999  0.250003     0
 11  O     0.688262  0.922     0.750003     0
 12  O     0.865271  0.181256  0.417       -0.005
 13  O     0.365263  0.318751  0.583        0.005
 14  O     0.634729  0.681257  0.083       -0.005
 15  O     0.134737  0.818751  0.917        0.005
 16  O     0.134729  0.818743  0.583       -0.005
 17  O     0.634737  0.681249  0.417        0.005
 18  O     0.365271  0.318743  0.917       -0.005
 19  O     0.865263  0.181249  0.083        0.005",0.055170365,1.058043031,0.028181888,0.282060811,0.058928965,Mn1 Se1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.379249,14.2,26,0.8,1.89,2,3.2,3,0,0.243902439
LuFeO3,mp-22588,Pnma,1,"Full Formula (Lu4 Fe4 O12)
Reduced Formula: LuFeO3
abc   :   5.240991   5.581437   7.665847
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Lu    0.022109  0.928367  0.75         0.019
  1  Lu    0.522109  0.571633  0.25         0.019
  2  Lu    0.477891  0.428367  0.75         0.019
  3  Lu    0.977891  0.071633  0.25         0.019
  4  Fe    0         0.5       0.5          4.361
  5  Fe    0.5       0         0.5          4.36
  6  Fe    0.5       0         0            4.36
  7  Fe    0         0.5       0            4.36
  8  O     0.688019  0.308479  0.434055     0.185
  9  O     0.188019  0.191521  0.565945     0.175
 10  O     0.811981  0.808479  0.065945     0.175
 11  O     0.311981  0.691521  0.934055     0.185
 12  O     0.311981  0.691521  0.565945     0.185
 13  O     0.811981  0.808479  0.434055     0.175
 14  O     0.188019  0.191521  0.934055     0.175
 15  O     0.688019  0.308479  0.065945     0.185
 16  O     0.129612  0.447489  0.25         0.169
 17  O     0.629612  0.052511  0.75         0.17
 18  O     0.370388  0.947489  0.25         0.17
 19  O     0.870388  0.552511  0.75         0.169",0.057218639,1.047846018,0.010554166,0.166425232,0.049331921,Lu1 Fe1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.762,11.8,63,1.15,2.17,2,2.4,1.4,2.8,0.23255814
LaFeO3,mp-22590,Pnma,0,"Full Formula (La4 Fe4 O12)
Reduced Formula: LaFeO3
abc   :   5.600805   5.661924   7.944671
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  La    0.009381  0.961741  0.75         0.01
  1  La    0.509381  0.538259  0.25         0.01
  2  La    0.490619  0.461741  0.75         0.01
  3  La    0.990619  0.038259  0.25         0.01
  4  Fe    0.5       0         0.5          4.363
  5  Fe    0         0.5       0.5          4.363
  6  Fe    0         0.5       0            4.363
  7  Fe    0.5       0         0            4.363
  8  O     0.712594  0.287975  0.453725     0.178
  9  O     0.212594  0.212025  0.546275     0.178
 10  O     0.787406  0.787975  0.046275     0.178
 11  O     0.287406  0.712025  0.953725     0.178
 12  O     0.287406  0.712025  0.546275     0.178
 13  O     0.787406  0.787975  0.453725     0.178
 14  O     0.212594  0.212025  0.953725     0.178
 15  O     0.712594  0.287975  0.046275     0.178
 16  O     0.08612   0.478265  0.25         0.174
 17  O     0.58612   0.021735  0.75         0.174
 18  O     0.41388   0.978265  0.25         0.174
 19  O     0.91388   0.521735  0.75         0.174",0.072267003,1.061333497,0.004027663,0.144806663,0.045062145,La1 Fe1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.549734,11.8,49,1.35,2.34,2,2.4,1.4,0,0.344827586
LiIO3,mp-22955,P6_3,0,"Full Formula (Li2 I2 O6)
Reduced Formula: LiIO3
abc   :   5.540014   5.540014   5.282965
angles:  90.000000  90.000000 120.000001
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0         0         0.077643        -0
  1  Li    0         0         0.577643        -0
  2  I     0.666667  0.333333  0.498527        -0
  3  I     0.333333  0.666667  0.998527        -0
  4  O     0.749243  0.659588  0.338177         0
  5  O     0.250757  0.340412  0.838177         0
  6  O     0.089655  0.749243  0.838177         0
  7  O     0.340412  0.089655  0.338177         0
  8  O     0.659588  0.910345  0.838177         0
  9  O     0.910345  0.250757  0.338177         0",0.07797444,1.064979173,0.02472562,0.241736278,0.058908002,Li1 I1 O3,0,0,0.2,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.368734,13.2,50,0.85,2.46,1.8,3.4,2,0,0.25
LiIO3,mp-22994,Pna2_1,0,"Full Formula (Li4 I4 O12)
Reduced Formula: LiIO3
abc   :   5.407704   5.930416   9.465213
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.974886  0.415516  0.479552        -0
  1  Li    0.974886  0.084484  0.979552        -0
  2  Li    0.474886  0.584484  0.520448        -0
  3  Li    0.474886  0.915516  0.020448        -0
  4  I     0.52161   0.424459  0.18262          0
  5  I     0.02161   0.575541  0.81738          0
  6  I     0.52161   0.075541  0.68262          0
  7  I     0.02161   0.924459  0.31738          0
  8  O     0.678435  0.476119  0.350142        -0
  9  O     0.168184  0.142981  0.425145        -0
 10  O     0.178435  0.976119  0.149858        -0
 11  O     0.668184  0.857019  0.574855        -0
 12  O     0.668184  0.642981  0.074855        -0
 13  O     0.178435  0.523881  0.649858        -0
 14  O     0.190085  0.672287  0.373305         0
 15  O     0.690085  0.172287  0.126695         0
 16  O     0.690085  0.327713  0.626695         0
 17  O     0.190085  0.827713  0.873305         0
 18  O     0.678435  0.023881  0.850142        -0
 19  O     0.168184  0.357019  0.925145        -0",0.068455387,1.120226098,0.072999198,0.273728977,0.049130739,Li1 I1 O3,0,0,0.2,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.368734,13.2,50,0.85,2.46,1.8,3.4,2,0,0.25
NaBiO3,mp-23054,R-3,0,"Full Formula (Na2 Bi2 O6)
Reduced Formula: NaBiO3
abc   :   6.351104   6.351104   6.351104
angles:  53.146646  53.146646  53.146644
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Na    0.137985  0.137985  0.137985        -0
  1  Na    0.862015  0.862015  0.862015        -0
  2  Bi    0.342651  0.342651  0.342651        -0
  3  Bi    0.657349  0.657349  0.657349        -0
  4  O     0.704232  0.057607  0.461919         0
  5  O     0.461919  0.704232  0.057607         0
  6  O     0.057607  0.461919  0.704232         0
  7  O     0.295768  0.942393  0.538081         0
  8  O     0.942393  0.538081  0.295768         0
  9  O     0.538081  0.295768  0.942393         0",0.065297469,1.054414565,0.010498589,0.163349001,0.05606887,Na1 Bi1 O3,0,0,0,0,0,0,0,0.6,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.99367386,12.8,75,1.2,2.51,1.8,3,2,2.8,0.1875
NaClO3,mp-23330,P2_13,0,"Full Formula (Na4 Cl4 O12)
Reduced Formula: NaClO3
abc   :   6.689606   6.689606   6.689606
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Na    0.064229  0.064229  0.064229         0
  1  Na    0.435771  0.935771  0.564229         0
  2  Na    0.564229  0.435771  0.935771         0
  3  Na    0.935771  0.564229  0.435771         0
  4  Cl    0.421745  0.421745  0.421745         0
  5  Cl    0.078255  0.578255  0.921745         0
  6  Cl    0.921745  0.078255  0.578255         0
  7  Cl    0.578255  0.921745  0.078255         0
  8  O     0.192858  0.403873  0.007984        -0
  9  O     0.692858  0.096127  0.992016        -0
 10  O     0.807142  0.903873  0.492016        -0
 11  O     0.096127  0.992016  0.692858        -0
 12  O     0.492016  0.807142  0.903873        -0
 13  O     0.992016  0.692858  0.096127        -0
 14  O     0.403873  0.007984  0.192858        -0
 15  O     0.007984  0.192858  0.403873        -0
 16  O     0.307142  0.596127  0.507984        -0
 17  O     0.507984  0.307142  0.596127        -0
 18  O     0.596127  0.507984  0.307142        -0
 19  O     0.903873  0.492016  0.807142        -0",0.074666654,1.054616776,0.048018531,0.353568411,0.062520589,Na1 Cl1 O3,0,0,0,0,0,0,0,0.6,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.28819386,13.2,9,1.2,2.51,1.8,3.4,0,0,0.346153846
NaBrO3,mp-23339,P2_13,0,"Full Formula (Na4 Br4 O12)
Reduced Formula: NaBrO3
abc   :   6.820002   6.820002   6.820002
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Na    0.078486  0.078486  0.078486         0
  1  Na    0.421514  0.921514  0.578486         0
  2  Na    0.578486  0.421514  0.921514         0
  3  Na    0.921514  0.578486  0.421514         0
  4  Br    0.404333  0.404333  0.404333        -0
  5  Br    0.095667  0.595667  0.904333        -0
  6  Br    0.904333  0.095667  0.595667        -0
  7  Br    0.595667  0.904333  0.095667        -0
  8  O     0.214721  0.401255  0.001847         0
  9  O     0.714721  0.098745  0.998153         0
 10  O     0.785279  0.901255  0.498153         0
 11  O     0.098745  0.998153  0.714721         0
 12  O     0.498153  0.785279  0.901255         0
 13  O     0.998153  0.714721  0.098745         0
 14  O     0.401255  0.001847  0.214721         0
 15  O     0.001847  0.214721  0.401255         0
 16  O     0.285279  0.598745  0.501847         0
 17  O     0.501847  0.285279  0.598745         0
 18  O     0.598745  0.501847  0.285279         0
 19  O     0.901255  0.498153  0.785279         0",0.066295118,1.055245932,0.040746902,0.282288467,0.05318558,Na1 Br1 O3,0,0,0,0,0,0,0,0.6,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.17839386,13.2,27,1.2,2.51,1.8,3.4,2,0,0.25
LiIO3,mp-23384,P4_2/n,0,"Full Formula (Li8 I8 O24)
Reduced Formula: LiIO3
abc   :   9.982011   9.982011   6.227307
angles:  90.000000  90.000000  90.000000
Sites (40)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.978399  0.18141   0.150966        -0
  1  Li    0.68141   0.521601  0.650966        -0
  2  Li    0.31859   0.478399  0.650966        -0
  3  Li    0.021601  0.81859   0.150966        -0
  4  Li    0.521601  0.31859   0.349034        -0
  5  Li    0.81859   0.978399  0.849034        -0
  6  Li    0.18141   0.021601  0.849034        -0
  7  Li    0.478399  0.68141   0.349034        -0
  8  I     0.510764  0.782008  0.866395        -0
  9  I     0.010764  0.282008  0.633605        -0
 10  I     0.782008  0.489236  0.133605        -0
 11  I     0.217992  0.510764  0.133605        -0
 12  I     0.989236  0.717992  0.633605        -0
 13  I     0.489236  0.217992  0.866395        -0
 14  I     0.717992  0.010764  0.366395        -0
 15  I     0.282008  0.989236  0.366395        -0
 16  O     0.09645   0.195802  0.413673         0
 17  O     0.804198  0.09645   0.586327         0
 18  O     0.59645   0.695802  0.086327         0
 19  O     0.40355   0.304198  0.086327         0
 20  O     0.195802  0.90355   0.586327         0
 21  O     0.695802  0.40355   0.913673         0
 22  O     0.90355   0.804198  0.413673         0
 23  O     0.631185  0.914397  0.805049         0
 24  O     0.868815  0.585603  0.694951         0
 25  O     0.085603  0.631185  0.194951         0
 26  O     0.914397  0.368815  0.194951         0
 27  O     0.131185  0.414397  0.694951         0
 28  O     0.954044  0.833753  0.85493         -0
 29  O     0.414397  0.868815  0.305049         0
 30  O     0.585603  0.131185  0.305049         0
 31  O     0.368815  0.085603  0.805049         0
 32  O     0.454044  0.333753  0.64507         -0
 33  O     0.333753  0.545956  0.35493         -0
 34  O     0.666247  0.454044  0.35493         -0
 35  O     0.045956  0.166247  0.85493         -0
 36  O     0.545956  0.666247  0.64507         -0
 37  O     0.166247  0.954044  0.14507         -0
 38  O     0.833753  0.045956  0.14507         -0
 39  O     0.304198  0.59645   0.913673         0",0.08816791,1.121231473,0.132425695,0.281440363,0.035775852,Li1 I1 O3,0,0,0.2,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.368734,13.2,50,0.85,2.46,1.8,3.4,2,0,0.25
MnBiO3,mp-23477,C2/c,0,"Full Formula (Mn4 Bi4 O12)
Reduced Formula: MnBiO3
abc   :   5.629016   5.629452   9.855650
angles:  91.894930 105.056858 119.163967
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mn    0.78684   0.786796  3.7e-05      3.958
  1  Mn    0.712702  0.212742  0.499961     3.956
  2  Mn    0.249403  0.500321  0.250025     3.928
  3  Mn    0.250299  0.999374  0.749985     3.928
  4  Bi    0.546386  0.645612  0.626464     0.032
  5  Bi    0.019137  0.91988   0.373526     0.032
  6  Bi    0.955122  0.355002  0.873668     0.032
  7  Bi    0.481295  0.081416  0.126334     0.032
  8  O     0.092069  0.730102  0.17123     -0.018
  9  O     0.558825  0.920869  0.828784    -0.018
 10  O     0.40759   0.271656  0.329307    -0.018
 11  O     0.942416  0.078283  0.670683    -0.018
 12  O     0.956699  0.286764  0.377739    -0.012
 13  O     0.909081  0.57907   0.622295    -0.012
 14  O     0.540287  0.712867  0.120985    -0.012
 15  O     0.591837  0.419192  0.878976    -0.012
 16  O     0.391625  0.105254  0.58437     -0.054
 17  O     0.520743  0.807098  0.415592    -0.054
 18  O     0.108187  0.893171  0.915552    -0.053
 19  O     0.977759  0.19283   0.084487    -0.053",0.071879038,1.072272668,0.049957432,0.162256149,0.030760381,Mn1 Bi1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.383329,14,75,1,1.89,2,3,3,2.8,0.185185185
MgVO3,mp-27186,Cmcm,0,"Full Formula (Mg4 V4 O12)
Reduced Formula: MgVO3
abc   :   5.307298   9.504834   5.783876
angles:  84.839310  89.999981  89.999988
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mg    0.488548  0.212609  0.638       -0.001
  1  Mg    0.488549  0.712538  0.137934     0.001
  2  Mg    0.988548  0.787391  0.362       -0.001
  3  Mg    0.988548  0.287462  0.862067     0.001
  4  V     0.486977  0.535102  0.605276    -1.056
  5  V     0.986977  0.464898  0.394724    -1.056
  6  V     0.48721   0.035093  0.105299     1.056
  7  V     0.987211  0.964907  0.894701     1.056
  8  O     0.485024  0.117337  0.352276    -0.073
  9  O     0.485     0.617374  0.852058     0.073
 10  O     0.985025  0.882663  0.647724    -0.073
 11  O     0.985     0.382626  0.147942     0.073
 12  O     0.23772   0.119268  0.880174    -0.009
 13  O     0.237643  0.619342  0.380028     0.009
 14  O     0.237609  0.380332  0.619009     0.009
 15  O     0.237722  0.880425  0.118912    -0.009
 16  O     0.73772   0.880732  0.119826    -0.009
 17  O     0.737643  0.380658  0.619972     0.009
 18  O     0.737608  0.619668  0.380991     0.009
 19  O     0.737722  0.119575  0.881088    -0.009",0.119096901,1.265041433,0.022684317,0.257528684,0.077776591,Mg1 V1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.64894,11,15,0.9,2.13,2,2.4,0.6,0,0.4
MnSO3,mp-27818,P2_1/c,0,"Full Formula (Mn8 S8 O24)
Reduced Formula: MnSO3
abc   :  12.441068   5.496306   8.426419
angles:  79.684252  90.000000  90.000000
Sites (40)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mn    0.920434  0.667254  0.616729     0.942
  1  Mn    0.420434  0.332746  0.883271     0.941
  2  Mn    0.079566  0.332746  0.383271     0.942
  3  Mn    0.579566  0.667254  0.116729     0.941
  4  Mn    0.24596   0.884291  0.158223    -0.947
  5  Mn    0.74596   0.115709  0.341777    -0.946
  6  Mn    0.75404   0.115709  0.841777    -0.947
  7  Mn    0.25404   0.884291  0.658223    -0.946
  8  S     0.675773  0.52098   0.509269     0.004
  9  S     0.175773  0.47902   0.990731     0.005
 10  S     0.324227  0.47902   0.490731     0.004
 11  S     0.824227  0.52098   0.009269     0.005
 12  S     0.518576  0.913524  0.745383    -0.008
 13  S     0.018576  0.086476  0.754617    -0.008
 14  S     0.481424  0.086476  0.254617    -0.008
 15  S     0.981424  0.913524  0.245383    -0.008
 16  O     0.260784  0.266345  0.004015     0.005
 17  O     0.760784  0.733655  0.495985     0.004
 18  O     0.739216  0.733655  0.995985     0.005
 19  O     0.239216  0.266345  0.504015     0.004
 20  O     0.984593  0.670505  0.371585     0.003
 21  O     0.484593  0.329495  0.128415     0.004
 22  O     0.015407  0.329495  0.628415     0.003
 23  O     0.515407  0.670505  0.871585     0.004
 24  O     0.921185  0.095311  0.337301    -0.003
 25  O     0.421185  0.904689  0.162699    -0.003
 26  O     0.078815  0.904689  0.662699    -0.003
 27  O     0.578815  0.095311  0.837301    -0.003
 28  O     0.759706  0.281362  0.076201    -0.016
 29  O     0.259706  0.718638  0.423799    -0.017
 30  O     0.240294  0.718638  0.923799    -0.016
 31  O     0.740294  0.281362  0.576201    -0.017
 32  O     0.903551  0.974188  0.756134     0.009
 33  O     0.403551  0.025812  0.743866     0.009
 34  O     0.096449  0.025812  0.243866     0.009
 35  O     0.596449  0.974188  0.256134     0.009
 36  O     0.840417  0.473967  0.833979     0.005
 37  O     0.340417  0.526033  0.666021     0.004
 38  O     0.159583  0.526033  0.166021     0.005
 39  O     0.659583  0.473967  0.333979     0.004",0.029287351,1.040571061,0.050933364,0.434540567,0.080167391,Mn1 S1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.000249,14.2,17,0.8,1.89,2,3.2,1,0,0.322580645
LaAuO3,mp-28853,Pbcm,0,"Full Formula (La4 Au4 O12)
Reduced Formula: LaAuO3
abc   :   4.069242   5.752545  13.262823
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  La    0.26449   0.75      0.080564        -0
  1  La    0.26449   0.25      0.419436        -0
  2  La    0.73551   0.25      0.919436        -0
  3  La    0.73551   0.75      0.580564        -0
  4  Au    0.072852  0.75      0.829718         0
  5  Au    0.072852  0.25      0.670282         0
  6  Au    0.927148  0.25      0.170282         0
  7  Au    0.927148  0.75      0.329718         0
  8  O     0.172449  0.5       0.25             0
  9  O     0.827551  0         0.75             0
 10  O     0.827551  0.5       0.75             0
 11  O     0.172449  0         0.25             0
 12  O     0.743797  0.496079  0.078138         0
 13  O     0.743797  0.503921  0.421862         0
 14  O     0.256203  0.996079  0.921862         0
 15  O     0.256203  0.003921  0.578138         0
 16  O     0.743797  0.996079  0.421862         0
 17  O     0.743797  0.003921  0.078138         0
 18  O     0.256203  0.496079  0.578138         0
 19  O     0.256203  0.503921  0.921862         0",0.026746623,1.024030309,0.039094135,0.271396965,0.055194365,La1 Au1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7740478,12.4,71,1.35,2.34,1.8,2.4,2.2,2.8,0.195652174
